"amt_New Deaths|Mitigated",date,dataKey,hospital_capacity,icu_capacity,"range_New Deaths|Mitigated",epi_week,"amt_Total Deaths|Mitigated","range_Total Deaths|Mitigated","amt_New Infectious|Mitigated","range_New Infectious|Mitigated","amt_Total Infectious|Mitigated","range_Total Infectious|Mitigated","amt_New Attack Rate|Mitigated","range_New Attack Rate|Mitigated","amt_Attack Rate|Mitigated","range_Attack Rate|Mitigated","amt_New Deaths per 10,000|Mitigated","range_New Deaths per 10,000|Mitigated","amt_Total Deaths per 10,000|Mitigated","range_Total Deaths per 10,000|Mitigated","amt_New Infectious per 10,000|Mitigated","range_New Infectious per 10,000|Mitigated","amt_Total Infectious per 10,000|Mitigated","range_Total Infectious per 10,000|Mitigated","amt_ICU beds needed|Mitigated","range_ICU beds needed|Mitigated","amt_Hospital beds needed|Mitigated","range_Hospital beds needed|Mitigated"
69.0654006560538,2020-04-30,"Hospital beds needed|Mitigated",8047,966,58.1875821383754|86.7011004287362,2020-18,2296.43840964427,1928.80978948648|2951.03312728406,5425.00950350548,4161.02736382191|7079.91476290624,479080.927580486,407690.423199967|601823.131808674,0.00142373793857402,0.00109201882826009|0.00185805080033621,0.125729861266202,0.106994157766549|0.157942290149682,0.181255039448872,0.152707323721306|0.227538119365035,6.02676637763762,5.06196288100586|7.74468287767639,14.2373793857402,10.9201882826009|18.5805080033621,1257.29861266202,1069.94157766549|1579.42290149682,438.141281241438,352.462826224772|547.982423728008,1444.55010236864,1196.97361631846|1785.51450954818
67.7066948056357,2020-05-01,"Hospital beds needed|Mitigated",8047,966,56.1664671138058|84.9635946898486,2020-18,2364.14510444991,1988.10768617504|3032.11247127037,5239.45145077809,4007.94502919981|7080.21451383232,484320.379031264,412347.799176356|608110.44358079,0.00137504013642175,0.00105184394425553|0.0018581294668833,0.127104901402624,0.108216438182372|0.15959233044838,0.177689255710884,0.147403115246017|0.22297821428589,6.2044556333485,5.21758411104904|7.95746727555331,13.7504013642175,10.5184394425553|18.581294668833,1271.04901402624,1082.16438182372|1595.9233044838,429.675163433428,344.54236503976|541.620788031299,1410.85348794333,1167.10264627144|1747.61009324521
66.2764922538842,2020-05-02,"Hospital beds needed|Mitigated",8047,966,54.8899965702518|81.6555455611865,2020-18,2430.42159670379,2043.81783336985|3113.76801683155,5093.80383282274,3947.94335657203|6795.65738903916,489414.182864087,416805.203185244|613944.850286994,0.00133681641732744,0.00103609712249552|0.00178345037664433,0.128441717819951,0.109386238012382|0.161123510471443,0.173935836234922,0.144053149611568|0.214296579637878,6.37839146958342,5.36378966160806|8.17176385519119,13.3681641732744,10.3609712249552|17.8345037664433,1284.41717819951,1093.86238012382|1611.23510471443,420.735499092085,339.774795322838|533.889872429426,1377.38047400339,1135.15675181661|1697.45617090897
64.7926536946848,2020-05-03,"Hospital beds needed|Mitigated",8047,966,53.8697692252261|81.1703525804853,2020-19,2495.21425039848,2100.08062094632|3194.93836941204,4899.14854416108,3591.68089933931|6598.89738279252,494313.331408248,421131.770942262|619576.716426396,0.00128573113918505,0.000942599705371349|0.00173181273702243,0.129727448959136,0.110521701213967|0.162601535806229,0.170041654574804,0.141375667892605|0.213023240570531,6.54843312415823,5.51144556000011|8.38478709576172,12.8573113918505,9.42599705371349|17.3181273702243,1297.27448959136,1105.21701213967|1626.01535806229,412.433145311656,324.530480297665|518.08683526301,1344.15730994713,1112.77738353799|1657.51310634937
63.6167323373839,2020-05-04,"Hospital beds needed|Mitigated",8047,966,50.6826788955304|79.0795372593601,2020-19,2558.83098273586,2154.26676169121|3274.0179066714,4741.36403425359,3531.98618111944|6409.01543758232,499054.695442502,425401.063123618|624982.19078744,0.00124432221764686,0.000926933440638136|0.00168198017376677,0.130971771176783,0.111642133029897|0.164020146947617,0.166955569936451,0.133011477169772|0.207536110836815,6.71538869409468,5.65365151240178|8.59232320659854,12.4432221764686,9.26933440638136|16.8198017376677,1309.71771176783,1116.42133029897|1640.20146947617,404.067770607484,319.432197460532|507.563729667477,1312.89999012302,1091.93626374216|1643.45452128758
62.4946991950678,2020-05-05,"Hospital beds needed|Mitigated",8047,966,50.5133012322442|77.8496421634994,2020-19,2621.32568193093,2208.28115488971|3348.38836555824,4581.97048713416,3507.89951877187|6299.87864767744,503636.665929636,429431.433691745|630352.711873823,0.00120249102084413,0.000920612143878066|0.00165333834591719,0.132174262197627,0.112699862326159|0.165429584961625,0.16401090937499,0.132566962915904|0.204308377673746,6.87939960346967,5.79540673103516|8.78750082565697,12.0249102084413,9.20612143878066|16.5333834591719,1321.74262197627,1126.99862326159|1654.29584961625,395.429427641345,312.308717510852|500.021978095932,1279.51501257238,1061.93536966587|1607.51950462642
60.7728391728964,2020-05-06,"Hospital beds needed|Mitigated",8047,966,50.2490558304959|75.4031667947595,2020-19,2682.09852110382,2260.01617404745|3423.791532353,4418.96270817393,3368.23674487628|6103.26616743599,508055.62863781,433452.729095031|635422.1836724,0.00115971130607341,0.00088395908554275|0.00160173942297779,0.133333973503701,0.113755209938762|0.166760015686862,0.159492064869933,0.131873478041233|0.197887854730862,7.0388916683396,5.93117996697168|8.98538868038784,11.5971130607341,8.8395908554275|16.0173942297779,1333.33973503701,1137.55209938762|1667.60015686862,387.318076986276,306.91358367222|482.081945151366,1245.31808465642,1023.32032932424|1588.63177025148
59.5899324793484,2020-05-07,"Hospital beds needed|Mitigated",8047,966,48.1813705205274|72.8157999584642,2020-19,2741.68845358317,2312.54498109639|3494.93270783751,4271.63427755057,3261.12450374895|5861.90986477307,512327.262915361,437264.657761698|640394.000862735,0.00112104647498445,0.000855848579693842|0.0015383979441116,0.134455019978685,0.114755611405038|0.168064817964712,0.156387647935163,0.126447050642476|0.191097576624508,7.19527931627476,6.06903641757381|9.17209137734457,11.2104647498445,8.55848579693842|15.383979441116,1344.55019978685,1147.55611405038|1680.64817964712,377.87344536189,302.129147658196|474.190512564644,1211.3455913764,986.337384708801|1543.70672419718
57.8170374279158,2020-05-08,"Hospital beds needed|Mitigated",8047,966,48.5015694698329|70.857940252303,2020-19,2799.50549101109,2361.31338730892|3563.92476740934,4131.9425250543,3107.43682714682|5736.08002684127,516459.205440415,440981.605364975|645215.178291585,0.00108438581151348,0.000815514829913614|0.00150537519752427,0.135539405790199,0.115731086068273|0.169330086386752,0.151734867245647,0.127287379846919|0.185959375225476,7.34701418352041,6.19702408300315|9.35315394066231,10.8438581151348,8.15514829913614|15.0537519752427,1355.39405790199,1157.31086068273|1693.30086386752,369.661459234181,295.511632064031|461.587445030251,1180.6171444698,964.949155894965|1525.99890384831
56.4410299425846,2020-05-09,"Hospital beds needed|Mitigated",8047,966,45.019490990215|70.5870329781428,2020-19,2855.94652095367,2410.09405589647|3634.51180038748,3999.32492085165,2876.45747291199|5726.70869266102,520458.530361266,444597.867822476|649913.052453052,0.0010495816854923,0.000754896674417488|0.00150291578726907,0.136588987475691,0.11668013695072|0.170562995134654,0.148123677146603,0.118149023069256|0.185248406951949,7.49513786066702,6.32504392977433|9.53840234761426,10.495816854923,7.54896674417488|15.0291578726907,1365.88987475691,1166.8013695072|1705.62995134654,361.194882808056,284.054585010213|448.815930533613,1149.1845319382,925.901230778297|1481.54279310974
55.1077278943975,2020-05-10,"Hospital beds needed|Mitigated",8047,966,44.2240829625479|66.7845800122542,2020-20,2911.05424884807,2457.11015442993|3699.65762033907,3861.3211964986,2885.63607254884|5553.42443393882,524319.851557765,448043.679068381|654444.647487784,0.00101336402764323,0.00075730550347438|0.00145743911609623,0.137602351503334,0.11758445466607|0.171752265636214,0.14462456307435,0.116061556522139|0.175269260291136,7.63976242374137,6.44843284395516|9.70937085070103,10.1336402764323,7.5730550347438|14.5743911609623,1376.02351503334,1175.8445466607|1717.52265636214,353.424868745214,277.145575557425|434.437408260867,1118.58455679715,901.984809714729|1458.06942920793
53.7060200595778,2020-05-11,"Hospital beds needed|Mitigated",8047,966,43.9230638781063|65.0494670121657,2020-20,2964.76026890765,2504.39959529512|3762.61918320925,3732.87522870901,2789.96490748418|5373.37423159209,528052.726786474,451413.274255219|658712.511108303,0.000979654704686145,0.000732197590346833|0.00141018679261858,0.13858200620802,0.118468770260731|0.172872322541048,0.140945925051799,0.11527156290005|0.170715634708834,7.78070834879317,6.57253911696764|9.87460699576633,9.79654704686145,7.32197590346833|14.1018679261858,1385.8200620802,1184.68770260731|1728.72322541048,345.291666171729,271.779678344402|427.243423748153,1087.5525598015,868.508829025975|1436.2107598924
52.0522284695885,2020-05-12,"Hospital beds needed|Mitigated",8047,966,40.6683311797872|63.795615357268,2020-20,3016.81249737723,2549.05096804615|3824.80474514736,3603.98745766553,2671.13452302429|5260.96771900668,531656.71424414,454686.218964069|662834.134781979,0.000945829435009794,0.000701011778321701|0.00138068685968625,0.13952783564303,0.119327720931663|0.173954000276165,0.136605719144988,0.106729851738954|0.16742503002092,7.91731406793815,6.68972205158547|10.0378066062106,9.45829435009794,7.01011778321701|13.8068685968625,1395.2783564303,1193.27720931663|1739.54000276165,336.923557273639,263.757898380753|418.11514924321,1057.73899819702,843.89444470533|1403.21696219212
50.9641329060764,2020-05-13,"Hospital beds needed|Mitigated",8047,966,39.8999142901025|61.8740718832821,2020-20,3067.77663028331,2595.49931132816|3886.30469034591,3488.0458775939,2524.34564811749|5071.7459705757,535144.760121734,457877.252105684|666911.748612824,0.000915401759980003,0.000662488548080286|0.00133102755828403,0.14044323740301,0.120165174754376|0.175024128080748,0.133750124268029,0.104713220656966|0.162382136837479,8.05106419220618,6.81162095051233|10.1992068860494,9.15401759980003,6.62488548080286|13.3102755828403,1404.4323740301,1201.65174754376|1750.24128080748,328.448880975462,257.47132349796|409.844100871933,1028.05628317245,810.212848194728|1371.5562050654
49.3747684490725,2020-05-14,"Hospital beds needed|Mitigated",8047,966,39.1725331068332|59.5651855355992,2020-20,3117.15139873239,2639.27554212672|3945.34092885427,3378.26221975145,2463.90873950451|4977.29664789578,538523.022341485,460917.669431956|670776.587388256,0.000886590168294361,0.000646627503113114|0.00130624030512159,0.141329827571304,0.120963101005696|0.176038415260798,0.129579000744291,0.102804283565232|0.156322702126945,8.18064319295048,6.92650716509945|10.3541414211147,8.86590168294361,6.46627503113114|13.0624030512159,1413.29827571304,1209.63101005696|1760.38415260798,319.686799595165,244.442885147272|400.781498675383,998.055756231171,777.470565091206|1331.47080404698
47.8968142293497,2020-05-15,"Hospital beds needed|Mitigated",8047,966,37.9321291179195|58.3080012804031,2020-20,3165.04821296174,2681.16115384483|4003.0368340507,3252.34680100117,2373.82773416631|4854.54185354049,541775.369142486,463887.483838806|674568.473544315,0.000853544961901567,0.000622986669901299|0.00127402457208877,0.142183372533206,0.121742498247088|0.177033556776337,0.125700261927824,0.0995489708933663|0.153023351372363,8.3063434548783,7.03643164439285|10.5055583892794,8.53544961901567,6.22986669901299|12.7402457208877,1421.83372533206,1217.42498247088|1770.33556776337,311.04078892234,238.512866004412|387.215064829845,969.515179307626,761.404770640988|1291.09582105057
46.5692784033862,2020-05-16,"Hospital beds needed|Mitigated",8047,966,35.3521131123292|58.051178667238,2020-20,3211.61749136512,2720.52243929383|4058.4544810252,3145.91912111757,2241.82703450163|4793.72938406054,544921.288263604,466687.702661815|678230.265480776,0.000825614112109178,0.000588344444130178|0.00125806496503535,0.143008986645315,0.122477386872085|0.177994556402188,0.122216280712641,0.092777984286037|0.152349346842766,8.42855973559093,7.13973128906363|10.6509963030989,8.25614112109178,5.88344444130178|12.5806496503535,1430.08986645315,1224.77386872085|1779.94556402188,303.446947766638,233.590722018903|379.347497206644,941.510645338649,733.704217980893|1263.40230336183
45.3986640830954,2020-05-17,"Hospital beds needed|Mitigated",8047,966,35.4216534349908|57.207796911559,2020-21,3257.01615544821,2760.40607731198|4112.37552896565,3046.89382204028,2191.88888242029|4625.81246844751,547968.182085644,469439.427853655|681797.297486054,0.000799625941013093,0.000575238689816837|0.00121399689784909,0.143808612586328,0.123199548842423|0.178930687258869,0.119144123847,0.0929604857094353|0.15013597818141,8.54770385943793,7.24440179431916|10.7925065467047,7.99625941013093,5.75238689816837|12.1399689784909,1438.08612586328,1231.99548842423|1789.30687258869,294.709693232835,230.750969218431|375.879729369722,913.132010090677,712.308740715229|1241.6788228556
43.871735603369,2020-05-18,"Hospital beds needed|Mitigated",8047,966,34.3432243107994|54.0826112186451,2020-21,3300.88789105158,2800.37366712058|4165.4923875411,2938.25006779824,2105.17948623017|4524.18027708255,550906.432153442,472109.961728986|685301.911251708,0.000771113505301498,0.000552482700743094|0.00118732457468851,0.14457972609163,0.123900402986936|0.179850437090641,0.115136857123004,0.0901302594081131|0.141934249809847,8.66284071656094,7.34929262241282|10.9319062780469,7.71113505301498,5.52482700743094|11.8732457468851,1445.7972609163,1239.00402986936|1798.50437090641,287.129310300166,220.673927402993|362.088517623587,887.68041970081,680.435651400742|1218.84875768957
42.8460147388632,2020-05-19,"Hospital beds needed|Mitigated",8047,966,32.7694508205497|52.4421936158371,2020-21,3343.73390579045,2836.78613141907|4215.79102188742,2844.55847903318,1991.95497456907|4464.42080535851,553750.990632475,474674.884158362|688579.079425366,0.000746525111610409,0.000522768092367892|0.00117164131606423,0.14532625120324,0.124573540493855|0.180710496166466,0.112444958227269,0.0860000527728202|0.137629142556646,8.77528567478821,7.44485338931146|11.0639098698029,7.46525111610409,5.22768092367892|11.7164131606423,1453.2625120324,1245.73540493855|1807.10496166466,278.881257368685,215.153878272941|351.321433480453,861.617635956369,659.21654388709|1197.59119949646
41.2583667253684,2020-05-20,"Hospital beds needed|Mitigated",8047,966,32.0351453935444|52.3263090735521,2020-21,3384.99227251582,2873.37705196025|4263.6226212692,2755.80624147959,1883.88136995268|4315.48335731397,556506.796873955,477218.250715403|691844.607506869,0.000723232999834986,0.000494405286560568|0.00113255421490461,0.146049484203075,0.125241020883819|0.181567500419843,0.108278339332955,0.0840729437156788|0.137325015496152,8.88356401412117,7.54088249626172|11.1894389820717,7.23232999834986,4.94405286560568|11.3255421490461,1460.49484203075,1252.41020883819|1815.67500419843,270.563817987139,209.524768256037|344.108008878534,834.154415301373,639.628875834148|1172.03118651928
40.1244596920322,2020-05-21,"Hospital beds needed|Mitigated",8047,966,30.6714934658702|52.0231498064982,2020-21,3425.11673220785,2907.53985110631|4312.51304286169,2663.37319000271,1855.32992095084|4262.85305355243,559170.170063958,479612.544957966|694931.129647739,0.000698974896308943,0.00048691225247115|0.00111874193307624,0.146748459099384,0.125869378778316|0.182377526405487,0.105302516965946,0.0804941795067225|0.136529405184951,8.98886653108712,7.63053924838482|11.3177468643144,6.98974896308943,4.8691225247115|11.1874193307624,1467.48459099384,1258.69378778316|1823.77526405487,262.827919208473,202.141474937186|336.034198677156,808.673476268172,617.126001515807|1143.53337484465
39.1255344867124,2020-05-22,"Hospital beds needed|Mitigated",8047,966,29.1036669668957|48.7821248450649,2020-21,3464.24226669456,2942.44388647125|4359.616345537,2574.46865283626,1804.98193110487|4154.13093178054,561744.638716793,481637.098908318|697947.512375883,0.00067564281506679,0.000473698940452374|0.00109020893061258,0.147424101914451,0.126400702136541|0.183169145023766,0.102680940521347,0.0763795801382803|0.128023668569235,9.09154747160845,7.72214129871538|11.441364636795,6.7564281506679,4.73698940452374|10.9020893061258,1474.24101914451,1264.00702136541|1831.69145023766,255.719141363687,196.082800562521|323.727097329887,784.716736482874,596.474732448835|1107.52300218615
37.8844385774589,2020-05-23,"Hospital beds needed|Mitigated",8047,966,29.5042814348059|48.4159153520351,2020-21,3502.12670527202,2976.43872198278|4404.71181848805,2493.32905317487,1755.4053891382|4036.36027884267,564237.967769969,483555.156406765|700911.667459233,0.000654348561797008,0.000460688086993841|0.00105930123422423,0.148078450476248,0.126904076596464|0.183947057033921,0.0994238119757258,0.0774309515991725|0.127062589425768,9.19097128358418,7.81135724755765|11.5597130667044,6.54348561797008,4.60688086993841|10.5930123422423,1480.78450476248,1269.04076596464|1839.47057033921,248.828215164807,188.626700876987|323.496924995512,760.86856045094,573.638124231769|1076.49881067017
36.6953453668272,2020-05-24,"Hospital beds needed|Mitigated",8047,966,27.6442634794135|48.1903463959614,2020-22,3538.82205063885,3008.47165342565|4450.21887564178,2417.2801926066,1687.33688967956|3915.15797661717,566655.247962576,485422.437934566|703698.46443182,0.000634390320635142,0.000442824209513359|0.00102749293678079,0.148712840796883,0.12739412542521|0.184678423232342,0.0963031591632595,0.0725495258103145|0.126470606904228,9.28727444274744,7.89542438098752|11.6791416570152,6.34390320635142,4.42824209513359|10.2749293678079,1487.12840796883,1273.9412542521|1846.78423232342,241.742634748001,183.095241885436|315.827472801919,737.298830446933,555.81501901085|1050.07825103045
35.4314871423809,2020-05-25,"Hospital beds needed|Mitigated",8047,966,26.8249293546044|46.4310755091259,2020-22,3574.25353778123,3038.97949881033|4491.667158982,2328.9946218306,1553.81413793951|3856.12205181043,568984.242584406,487230.304085865|706405.25607883,0.000611220680755022,0.000407782536832|0.00101199956560202,0.149324061477638,0.127868581299584|0.185388792856059,0.0929862932629135,0.0703992676824619|0.121853581433216,9.38026073601036,7.97548908293919|11.7879184129676,6.11220680755022,4.07782536832|10.1199956560202,1493.24061477638,1278.68581299584|1853.88792856059,234.568073143685,176.205426982564|309.941616632852,714.821279422193,538.886971754796|1027.4020458096
34.5939501430521,2020-05-26,"Hospital beds needed|Mitigated",8047,966,25.5860786336292|43.8648456726354,2020-22,3608.84748792428,3069.60342635056|4532.39658343375,2251.68648699471,1546.84462909933|3791.16564989522,571235.9290714,488967.848616421|709015.940779726,0.000590931956015437,0.000405953460930367|0.000994952426108503,0.149914993433653,0.128324581987972|0.186073940200394,0.0907882635633648,0.067148031402521|0.115118775208543,9.47104899957372,8.05585843056704|11.8948085977144,5.90931956015437,4.05953460930367|9.94952426108503,1499.14993433653,1283.24581987972|1860.73940200394,228.011437141433,170.213694677592|297.775167147408,693.258746431178,526.553191016904|1004.72124688999
33.3544183105765,2020-05-27,"Hospital beds needed|Mitigated",8047,966,24.6529403719599|44.2360873921024,2020-22,3642.20190623486,3098.34767230892|4571.94088714127,2182.46296729496,1479.56321817366|3719.32522619505,573418.392038695,490684.501042906|711462.449753771,0.000572764955354061,0.000388296146738792|0.000976098645911606,0.150487758389008,0.128775099758559|0.186716001314049,0.0875352397763553,0.0646991060242057|0.116093060912642,9.55858423935008,8.1312947472411|11.998588554978,5.72764955354061,3.88296146738792|9.76098645911606,1504.87758389008,1287.75099758559|1867.16001314049,221.510322210961,165.008759358196|295.367084215971,672.169656413626,505.927508227215|983.203600224201
32.2985781313463,2020-05-28,"Hospital beds needed|Mitigated",8047,966,23.3105911979231|44.5458824151699,2020-22,3674.5004843662,3125.34808816843|4609.09497220325,2119.93401137145,1398.43143423854|3641.09065258766,575538.326050067,492263.747301018|713837.20147731,0.000556354874090572,0.000367003944625972|0.000955566786846471,0.151044113263098,0.129189556693717|0.187339230475456,0.0847642958374192,0.0611762487008136|0.116906086082897,9.64334853518749,8.20215456120386|12.0960956292819,5.56354874090572,3.67003944625972|9.55566786846471,1510.44113263098,1291.89556693717|1873.39230475456,214.843260639224,154.352874961793|290.275564807644,651.765837158449,490.432184803158|962.720304596
31.2661339959972,2020-05-29,"Hospital beds needed|Mitigated",8047,966,23.8856036765973|42.1485269525901,2020-22,3705.7666183622,3151.83560255058|4645.59151018769,2044.63357098039,1367.03155692744|3612.48848721802,577582.959621048,493868.200283723|716123.80320934,0.000536593048105416,0.000358763369827808|0.000948060442768029,0.151580706311204,0.129610628874449|0.187939325578367,0.082054752408961,0.0626853098010989|0.110614473280898,9.72540328759646,8.27166831800009|12.1918770389209,5.36593048105416,3.58763369827808|9.48060442768029,1515.80706311204,1296.10628874449|1879.39325578367,207.676167850074,151.741776789995|278.090747089823,630.56266114971,471.053590680382|934.44883498481
30.239453110557,2020-05-30,"Hospital beds needed|Mitigated",8047,966,22.1278026986003|41.3259597690209,2020-22,3736.00607147276,3178.21140702267|4681.52558097722,1982.12471100931,1277.58823336763|3508.08741446689,579565.084332057,495418.183112948|718314.225832918,0.000520188240817922,0.000335289889639069|0.000920661455170393,0.152100894552022,0.130017405923721|0.188514179463634,0.0793603340370384,0.0580721419546285|0.108455730322905,9.8047636216335,8.34088890362867|12.2861823112663,5.20188240817922,3.35289889639069|9.20661455170393,1521.00894552022,1300.17405923721|1885.14179463634,201.260683732928,145.311210297554|267.977867075574,610.847622475581,451.081754527254|919.451986787437
29.492343448961,2020-05-31,"Hospital beds needed|Mitigated",8047,966,21.5882568970292|40.9825139262146,2020-23,3765.49841492172,3205.2666052516|4715.50526121954,1920.44096753242,1264.62288897523|3463.6047124872,581485.525299589,496870.171627449|720413.682797412,0.000503999976866574,0.000331887268374314|0.000908987427617473,0.152604894528888,0.130398465373134|0.189065160347414,0.0773996215833511,0.0566561595000378|0.107554392037815,9.88216324321684,8.41189248828466|12.3753584866635,5.03999976866574,3.31887268374314|9.08987427617473,1526.04894528888,1303.98465373134|1890.65160347414,194.609806292745,139.613003424251|265.324298288431,590.804420933606,435.179586168014|907.086615548565
28.4738474219402,2020-06-01,"Hospital beds needed|Mitigated",8047,966,20.4534213884557|38.0776772675472,2020-23,3793.97226234366,3230.13727895766|4749.57064074282,1858.57786950506,1181.4283483308|3362.69730099504,583344.103169094,498314.866918056|722470.67265171,0.000487764643158428,0.000310053716982157|0.000882505315478896,0.153092659172047,0.130777610790961|0.18960499617497,0.0747266835303959,0.0536779004452787|0.0999309470399158,9.95688992674724,8.47716301304656|12.4647595710079,4.87764643158428,3.10053716982157|8.82505315478896,1530.92659172047,1307.77610790961|1896.0499617497,188.420730830532,133.218383648894|260.532220174438,571.35762997383,417.837294686399|885.212830334903
27.5158104634657,2020-06-02,"Hospital beds needed|Mitigated",8047,966,19.9283828624912|38.9477080691744,2020-23,3821.48807280713,3255.00675341342|4780.67435048994,1803.85138745711,1150.23674913578|3402.8647387673,585147.954556552,499633.997077638|724432.787219411,0.00047340224090162,0.000301867802633058|0.000893046846330542,0.153566061412948,0.131123802931804|0.190119932959516,0.0722124140835775,0.0522999908431929|0.102214253381046,10.0291023408308,8.54243039049942|12.5463880576838,4.7340224090162,3.01867802633058|8.93046846330542,1535.66061412948,1311.23802931804|1901.19932959516,182.379450760386,130.473113067427|253.721388213415,552.786047151601,406.109764187307|855.897364840809
26.7953197582291,2020-06-03,"Hospital beds needed|Mitigated",8047,966,19.6474033216215|37.4168058018641,2020-23,3848.28339256535,3278.96944376757|4812.85704513312,1745.38570341374,1107.16330234962|3224.1124560404,586893.340259965,500968.065373843|726399.582094792,0.000458058523545283,0.00029056361960905|0.000846135148505762,0.154024119936493,0.131473915432939|0.190636098042667,0.0703215603426349,0.0515625889417938|0.0981965578603096,10.0994239011735,8.60531800635607|12.6308482292272,4.58058523545283,2.9056361960905|8.46135148505762,1540.24119936493,1314.73915432939|1906.36098042667,177.073306848548,128.960307422877|250.303684269683,535.352022191464,388.689614259113|835.598447183985
25.7903233762032,2020-06-04,"Hospital beds needed|Mitigated",8047,966,18.7434386134599|36.2610434100279,2020-23,3874.07371594155,3302.83148970666|4842.87636471727,1684.61895378556,1103.7193493562|3263.34223778228,588577.959213751,502248.012402439|728231.307550938,0.000442110915196659,0.000289659789572952|0.000856430601177652,0.15446623085169,0.131809824364122|0.191116815546163,0.0676840507192963,0.0491902265536542|0.0951633783531199,10.1671079518927,8.66794149129839|12.7096308454687,4.42110915196659,2.89659789572952|8.56430601177652,1544.6623085169,1318.09824364122|1911.16815546163,172.095478592716,123.68772671136|241.621180963148,518.657673218078,379.403686459073|817.127582030046
24.948991934447,2020-06-05,"Hospital beds needed|Mitigated",8047,966,18.0168707887283|35.4764445295724,2020-23,3899.022707876,3325.5401376947|4873.39435805635,1641.86079862682,1074.09711706453|3150.35922114938,590219.820012377,503487.866793179|730047.220507202,0.000430889477216948,0.000281885739423978|0.000826779370688405,0.154897120328907,0.132135211394921|0.191593383221724,0.0654760628959211,0.0472834240377339|0.0931042793009514,10.2325840147887,8.72753800196517|12.7897221796828,4.30889477216948,2.81885739423978|8.26779370688405,1548.97120328907,1321.35211394921|1915.93383221724,167.546094861404,116.636705362061|236.315549661361,502.750217205478,361.756862499655|797.935552591242
24.1377848314506,2020-06-06,"Hospital beds needed|Mitigated",8047,966,17.0865883557434|35.0688804790177,2020-23,3923.16049270745,3346.35877205854|4902.00940647406,1585.77546909447,1025.18201788189|3066.98669990117,591805.595481472,504669.647093782|731765.295947492,0.000416170459415958,0.00026904847482003|0.000804899110117628,0.155313290788323,0.132445357478157|0.192044274447646,0.063347133300811,0.0448419934880292|0.0920346693752939,10.2959311480895,8.78217436629584|12.8648194307016,4.16170459415958,2.6904847482003|8.04899110117628,1553.13290788323,1324.45357478157|1920.44274447646,162.640059736523,112.626894847872|230.05624984996,487.987185812334,348.129641855203|789.405476719927
23.3638081511056,2020-06-07,"Hospital beds needed|Mitigated",8047,966,16.9584417322041|34.0070696416948,2020-24,3946.52430085856,3367.40709766591|4929.40366898148,1539.38852880122,995.426014262907|3030.78881965289,593344.984010274,505810.986076448|733426.398762332,0.000403996684106035,0.000261239317762274|0.000795399348804373,0.155717287472429,0.132744890153508|0.19248021379408,0.0613159111201552,0.0445056858566507|0.0892480560583794,10.3572470592096,8.83741353166747|12.9367128546779,4.03996684106035,2.61239317762274|7.95399348804373,1557.17287472429,1327.44890153508|1924.8021379408,157.991462020358,110.879246808199|224.170934639987,473.022937020065,334.908240588254|771.175334228205
22.6295027090942,2020-06-08,"Hospital beds needed|Mitigated",8047,966,15.5234553832836|33.870841402677,2020-24,3969.15380356765,3388.17246845098|4956.32613397622,1499.92639453406,962.23180028872|2934.70494722896,594844.910404808,506941.173933107|735053.898700473,0.000393640252904034,0.000252527837764745|0.000770183124875796,0.156110927725333,0.133041496330549|0.192907334411189,0.0593888020236322,0.0407397117971145|0.0888905390585114,10.4166358612333,8.89191011121475|13.0073680946147,3.93640252904034,2.52527837764745|7.70183124875796,1561.10927725333,1330.41496330549|1929.07334411189,152.781388444582,107.097542794665|218.493021881864,457.986891736357,325.530089700086|756.29432116562
21.9853914407279,2020-06-09,"Hospital beds needed|Mitigated",8047,966,15.4305616996985|32.1449872408884,2020-24,3991.13919500838,3407.5170386724|4983.58907316926,1439.63234329645,893.782648342024|2918.47644501501,596284.542748103,508043.768267958|736591.911803138,0.000377816699385494,0.000234564061954443|0.000765924121408005,0.156488744424718,0.133330860871637|0.193310970128854,0.0576983982578073,0.0404959218802699|0.0843612123448965,10.4743342594911,8.94267794583669|13.0789168740612,3.77816699385494,2.34564061954443|7.65924121408005,1564.88744424718,1333.30860871637|1933.10970128854,147.808504985043,102.524305048029|218.523070083523,442.964520156097,313.483146745643|739.093759744624
21.1681179427444,2020-06-10,"Hospital beds needed|Mitigated",8047,966,14.7399037184154|31.9205098005319,2020-24,4012.30731295113,3426.91589042933|5007.86272539642,1405.2801493458,878.603382437429|2875.65328901326,597689.82289745,509051.287596952|738128.54550378,0.000368801319454972,0.000230580419762829|0.00075468562462569,0.156857545744174,0.13359527395545|0.193714243836648,0.0555535480330874,0.0386833610545307|0.0837720943940744,10.5298878075242,8.9935882367648|13.1426205773657,3.68801319454972,2.30580419762829|7.5468562462569,1568.57545744174,1335.9527395545|1937.14243836648,143.53703671228,99.4444897697995|214.433877821009,429.94204593917,298.759564170406|723.789020815668
